id,g_ref,g_id,name,phone,y_id,yelp_name,terrasse
534,CnRtAAAAMT57_8DtF4KWA-wHRe8k9UB8dOQ-0EuiORDlLpLNCZXaUrS-SxQlPsJ5jf0Sg5kTql8s-R2xQRjXZgGbJNilCO6m_Ks7Wxwt5YUW4UfyDHzLZ4DrRJ6cQW4DvRFZeEo9ZNYrC-lGW9VVquflP_2lpxIQjBuCIVGe3gJA3LjUjeAQmRoUAG0fWFg2cl8YG1cKWOXdkdAMUHY,30d80c50738d78b887055e8c318dbe7dfd5acdfa,"La Fontaine","+33 1 56 98 03 30",yRIH1KVjKpnTxuwkT_VwNw,"La Fontaine",1
543,CoQBeQAAALoFVm_Pe4nwMjcApmDe9i2OLfZdb5_dyC5zhDf2btKcTZPypsZizP9BltPS8oCJ8yxpL39A4AQOakDuSlVySBOAPpdLQ09Jt-9vtaMshHglyj4xhcptcLWZtKFWNyICpAZ1QMdIl5fP2s_cSGdvHKP-Ch6sPdreUZA9mUEzGppsEhAhkerpRPX-XFqF0v_zlrtyGhRljQccg5ROZ0FP3nC0ZEbA-KMx8g,c312a2d978fdfd3c57fad7888d9052e5821fbf47,"Planet Sushi - Bastille","+33 1 55 28 98 98",hzTkbxVMVtjh7A8X-5BohA,"Planet Sushi",1
546,CoQBdQAAADE6K0SdlEP0BcLmyhp7ATJ5O5OnwwpSLrA_OImWLzHlmZ1iegPPQBoREOAsIYDAZK30mcpjZecUkXAqslGzqb_0om4qWRUARJ5sIJoZZCjWg1PW3ZvL__SOzxmmKjy9f7gjyIlVjY79SVDC0g1VOaRlbfr4vgk8JKYxFPiH-3BJEhAHhKwMtva7JuDFI9HHld-dGhQNkivwsK5jx7TfzVrUGg3JbDBDoQ,18a8cb366ef3c77c03a6d504f531ae0de03e0559,"Le Cheval de Troie","+33 1 43 44 24 44",L-UP136M9jNFKjZn2cjcLA,"Le Cheval de Troie",1
548,CnRuAAAAgek-g1g29uNRnkhFkrvqeYFz1wVfRsXU-66mQzhpfJx1n9QmZ7hMJSSlH1jAsQSrVMfiOyqoxfut2J6Q-LNyw-hSG0pHNwXvmj52qyNceGc4t6oLm7wQgE3h6SIFbxqkUrRVOoYSiX9IFJv6u8wT5RIQcG8KilV8crga9f7dcG08AxoUuRvdw_SRNUlWpu2_6vCZs3SZfa0,aecaf8ff0c1d3f623d1301ccb11f3ab3bdd99421,"Chez Prosper","+33 1 43 73 08 51",FvUDyLQToWfkR72Te92hvQ,"Chez Prosper",1
552,CnRrAAAA8TvaOFdJpN5_nFKbf-aQWF0rj66-w5A2xvYZD4b0VGqKw1sDHmgpo1zXy5BsGjWLxPAYjVMVSQePgdomBew5I9MfTIsobHrHu3qXNHrT-Z-jSMet2it0axYgl5ZpqkXk5uMYfj3_L2PGFW_4qx5EPhIQ5ZZzKcOTSYsx4_CBcQCSURoUgK7l4TcBltcj3ht29xng-97ZO0o,837a4cf04956f55cf3276c1bf3419cdc594d5617,"Chez Paul","+33 1 47 00 34 57",jJNYPmC9LGn7ESCPE6zz8g,"Chez Paul",1
554,CoQBeQAAAKIIMCxbNOT01zCdgPM3YkRkLNk0Fu9FV7dDQLzqZJECsp9TUzu5hi9vmQ7esHMhe4tAG5LQV457Y4wjbUMHa60APkbiJcgBtnuz_FGcbMQS1LZ5dda_Ftkv_c0IjNMxV_PETshX9fLBksLM36Z-QhKlZMKvCMgBExFku0AUoZaHEhBNKcQRz2jDmREDQ5eV8JIaGhRbKTdlH8TTOxD0poQyCcHhUjPVIA,c7ff5767fbc8649ead7666a119d82ab20b7d6cc6,"L'Auberge Aveyronnaise","+33 1 43 40 12 24",TNTEFv9yIM6CQDa5vVmoJg,"L'Auberge Aveyronnaise",1
555,CnRtAAAA1c2su84g5okBRSMI9IrTedT9O-7w1tByffaBNZyOzwWEhjW2NJblQMfpBk59f9Qj0ywey8pWs3SBzE8c-66b2onDGJQGt7gyyxwfNtM4Es7G-l-leE85yIvJPjZXq7-QMNzpEIhmJLp3vOYtCtw3AhIQWl0fAYc-MRDhcu15yCMZ8BoUXxABtgc5rGcdfPoUOmKaOA-thAI,9f293a6ec810963a38676c490905341af7f2a3a0,"L'Arrosoir","+33 1 43 43 64 58",e-20uUIc6OVvc8ntcEIDgA,"L'Arrosoir",1
558,CoQBcQAAACMJ2M6UAoULAEcymNpl1coLmtbN2Qm6YCMe6t9d88RF-7HwKvwyPN1pz_nJ-_Cju64x7xL33TyWsNnaP5Os6T0EqQiMxHOFI1552qW0pLDEKNtnswsp-0ONFZQieXIRRJBVPGvCReGh9ccL4Hju3JiPCiBpMRA1Qf6Hr2Wev4GnEhDOTAHF0r4BpVURqYOrtyvLGhQHFlMjhy0dy0aiTxQafjgi-0SP-A,6d9dc0c0cdc7d0866b7f5e59b2b1840f535777a9,"Chalet Savoyard","+33 1 48 05 13 13",LRMVs0E4ELqn-S0aqguUmQ,"Le Chalet Savoyard",1
560,CoQBeAAAAHi2NM7fZFQfdtIGQ9TZv63lUr-dv2HC9aR3m33prnUrFw6bH0JlUD4tgN4h6VNonYV71UJcDLs-2mAAWKt2_mVo8uY9-Eb9SkxVqegnf020FQh2KlRuITdEzazWH-vN9jbJCdvDi_Su5l0Y3X6e_cm2dREZQsM1a3j-GJ6Ir1cUEhDEcz-YLeJVnolZ--FBbFAlGhSVVSW4Ao-dgi6giXnDi1Y7D059yA,8dfa3a012c1509bc3cbf459cd6d44970d086f9fd,"Le Bistrot du Peintre","+33 1 47 00 34 39",4EzTq1oNQ6vWgv-vKruxsw,"Le Bistrot du Peintre",1
561,CnRtAAAA4MMdrCe-WDr-nni-61ntmjuv3JknBJZTMWMEFVONzczysJkLBMz-y9yM-zn5_-sPBOgbe0f55qH4iD2tu5XrhYhwmtzuvd4G6kR0kwKzW3REoWFhXr3MNini2My5WhhVhoFZ38uBd8oslQRztURzuxIQUQnCQ2eSrfUNgKiFSrUO9hoUv5cKc_zn-10_j_pXr38GHy53Ieg,2451adc8b05d7abbfaf155dc539e6b70e2e0b8bd,"Djoon Club","+33 1 45 70 83 49",0SzjPYrLc_dZ0zyXFfEzUQ,"Le Djoon",1
562,CoQBeAAAAO23ANCBCbynBvpUgc2XBJNDinpU75_P5-cX3DFwwpAGxEasnZHvOZMz6hJSRGEjnpvsnYoQew56roTyLROubs7XKwwIg4702nRo7HgXByBcCvvz05elzncMhywZ68DRUEOwWPgxibD7cu0m8ReoxHi6Hp4Nn4SiNlyB2kiDNs7eEhAX0Xibm5NVwggVqex1uAy6GhRv8scey-Dj3ZLRXBPPepJ3qAFybg,6caca1287f5ae046305a0d99347791b5f56168bc,"Les enfants terribles","+33 1 43 43 24 61",1rtW41u8Laqx1I-WORpisw,"Les Enfants Terribles",1
563,CoQBdAAAAEFefah--qMpUpsEhRsOUdv75mRZQurdX4WQcwCLBxg76aWzhd10oU1rIQ8D3TnaN-s1JA4G4X8tUWpgUcqIFrUbQ9tDflhPXoVzHuV3YWEEPvtn4AJuEUBrqrFpOhcaI5uYMNHaXsrtnFo8MawcW0EXH42yTYXajfR7ehZ19wroEhDDOBEy7f9nf12k_vdhk5QmGhREhSHtGeOzvPcYM1lsLzEWvAMmMg,f70149ec8db11f7ad6e9852784cf8b4a5d7c7c11,"LA DAME DE CANTON","+33 1 53 61 08 49",DXXVsGX7TX9CikNUqFDrMQ,"La Dame de Canton",1
567,CoQBdAAAAOgjmYt4VTkpUbqtM6HClhMN786CR_Wt32-i13jhKJ3IIrLuLtMuxYQJP5Od1oDijHYS4xMAwXc6RGz5k9p2ZL9ULuy6lJZEFzlw80cwHIzCfIDkiqap3b90NHEvSP7WhwMaEWc2O099rG9hAs6HwG8FkGK5PbngNT1B22usQh1qEhDgs5tmyScxSbwBlQ49g_5AGhQ5798eaJu5-sDLJ8AcJqzVeqo8ow,cc67fb39fc259ea3bbce43f15f31cdd259dedde0,"el toro borracho","+33 1 43 73 35 54",Ai_8--mH7o2Ypd9yR1NIuA,"El Toro Borracho",1
568,CnRuAAAAncLeowS-00a8LmS9HLLiNH9pbmTwTJAG_Inumu5bvm04Zn3GI-P5rN9In1aMtcmyCV1PYVy8ogiiC5dwx7yFDjsLARDNjKFTKmah6Dfwa-lrdfF9saLrBTRUGWFCuEcWEA0DmTj8B9er5vnFUW-TqRIQzSwhCiCJ0nO8ykPgsv2HYBoUuHe-uKbWwEuaq6qWFKgnq34Japk,e9d71186a625b7d88b80099ef7cb350375509e42,"L'Européen","+33 1 43 43 99 70",Mt3aSnQDLonIVsqVJkLMTg,"L'Européen",1
570,CoQBfgAAAGEY9oqbkbOZD9cYt3PZKp31ycQLEnUN9j_Yu2lKWkOY-pBMM9t_W4oTX2fbjN5GJYBsla_fLYnXPaopFMv4o0uDpaUWnnM_8QUjFfdBXI-GUkZfKmeEsNtyOlYKWHejEu-2xvfrNy9x6-JBvlSz5xcyUqwgHz5j2qwcIMI9VGdzEhDLMQDOCNN6fds7NUnFySknGhR0oJm3kb9b1ZmDYTClZVXLReEoaw,52aaee346811dab8ce9f467457c8bbafc769c354,"The Frog & British Library","+33 1 45 84 34 26",F7SQIFh3bcIGiccAtHVeZg,"The Frog & The British Library",1
578,CnRwAAAADiHhprjfYV6oUwPR2iCQODDwDx6jnRd-eIbyYVpbwYBt5kxj8rKbjTDMaYHUqrRABSqskPanqYYw31oyiuD0tv3SDBN4trLyOG8Oa9ru1MuH02np0qdKg8OY2UFHccLIrz72jr4Nyn5WkozJqupjtxIQKOMTdbRRBK3ufpUF6myotRoUc_U1HqjhyrjvxmkVJKDjg7a2RtQ,bf1c854bded5b1801e072bb22eedc7ebb2d691ce,"Viaduc Café","+33 1 44 74 70 70",ks17JxGAW-HlUnrIkhA9Uw,"Le Viaduc Café",1
588,CoQBdgAAAHqIREMyHpXNg9XNt90A-FeLNr3HVVy9XaiUv_U-ss-DqQ8fawjEWt7eGIAhnDyXO7kqE-FbwzPGQEnCkXqsXPqd9gsFMjWDy8mZ-jpGrhnvWU4DhZku9mylu460y1BACz5NJ5-Nr-Jx55nkEKQOH3M5ga_Oo3Ac3MFPp2yHkCxcEhDYhMc_zpelFhHig-SFzsceGhQ882f7d-zcdwrcDoSlNNFjbcNowg,f82bf3bc74588ce0a3cc6151f86a6a9015c403f3,"Chez Lena et Mimile","+33 1 47 07 72 47",S04T9b4_5zcstObzU0p0-g,"Chez Lena et Mimile",1
589,CnRwAAAAhm89a6DMQOIayGAKbJbg2ktsC7WXkDof-p9uQnPN5fphlLSGmuBaanJ3iq0VOMT9UjF4ANwKH3GVJplzK4c0W0OyfKAb4xogFAe5Srs8wMJHE0RxFVMfii7reB5N3e9xDuac3zqdhtSDEBwMW--VRBIQ1l7NkUTCRkc7sFPHJ0tnIBoUab-S65abPkwgQ_pzUfc1CHHxXTs,b2bf645f49321ff8e09119ea2450635c46f47d8c,Hippopotamus,"+33 1 44 73 88 11",QTuDjlrBb_OMjum4bI4yPg,Hippopotamus,1
591,CoQBegAAAKEP8Rp1A2RgOuthjwWVdecBwN_rtcKNLAAxzay1eFZVZis3_koCjakcALqLs55WrS9UxHKfyfks4Ufi2aEbKX019uYuLB5A_i1G4DpulVRr5Ze3JihZgWfZt80IwPhLba919QIAvOtkPXGuK1BcZdxIY11EfiA8oFPs_Xa9JWXBEhDUlHcHV7WSUuGjvZS73UIFGhQ4QwoyDXtKnIy0IXIjJ-OPtS4Jbw,c36a16249b5efa633a1a5ccced7d386f998fc953,"Académie de la Bière","+33 1 43 54 66 65",Hz7prTobHkr4H1bEE-mR0g,"Académie de la Bière",1
592,CoQBcQAAANnsN_R_45BtBpX_U19Wj8nDwMjYvjJi35ss1gFjVqhDgJuE5BroamBMnSJZ_Ea1IjahEEmWPUId915qqTxwDnRA9Dc-aMVwwpRJhUmPyG-7ux72EWR7CR-kR2ULE0ZzG5BIPDxwOjnen2P6HlI8zOYfBRN7FIa-oTPeRVdvB4vBEhAumvYivY1owkPHSN9-IMa0GhQHPcifX3Q_x6VM3MEyyL1ifmF3xw,59f6ae9d5c6008206088f2a2c976aead9b3f97e7,"Jodhpur Palace","+33 1 43 40 72 46",ox1j8pwNg6TV2-SNZIBV9g,"Jodhpur Palace",1
594,CnRvAAAAR0Ds3OxlgSzxWONRIu9z_djhH5aDgDgelKVouCe3QIdgnmY7LBD9GRL16dATvedqLfxXzqXQysOlKG7vsTpnaZc0Nf0QKWDM1PR0GJmJAlTDnoN9IsgsYBBi9T5aoFgXlkVRUjx1Hd-Ou0IELoQPVBIQXr6Kgs1qZbOp29UG9H3wRBoU9VpXfpfmhUyFUYpHma_0RiBCRrY,814316ef7d6e906c896d37c4c4c269ad4b961efa,"La Gazzetta","+33 1 43 47 47 05",ShlLPSUcv4gLowNbSskz-A,"La Gazzetta",1
595,CoQBeAAAAJ1s7vzYAYuEYxag_biN2MU51hlCkJ0y2LIjr-C2o8M-JagJUsmg3BPJz0jj0TmJca3QP6he0wcuv-sQ4DLiL_ZMzkmYvMRE4z_6RG_qBOTlwYRBGIeK-wK_meJIjE2zAxoXswK0kCc9l7eFcCD72OFOth8n4CUPCaIqw7S5zPCqEhDzekmPYoZUZNx-rzLeVNjLGhQtg6vF_3JtZWOWfjHs5g0p0NWOZw,9bf87fb18bfd0a9b8500d9ff59da587d644e1fc6,"Le pub saint Hilaire","+33 1 46 33 52 42",Ub_CZmO6Eu3W8ci7_S9XsA,"Le Pub St Hilaire",1
597,CnRvAAAAGAy3XSfg1mqKL6wPVvVjIHiF62LW7xc157MTnAxUY-rH1jQFpW6ac7ImJUBLA3pjTiI1vpGowJF5DEHM-xLD-n-cQqbk7Q03_SQ39S29XN5XfUelLz4fW5LKg0M4E8sLcwXPuMJCJBZnu9aDbH5oLhIQCueN4mfH9cs9R6GpWCJ0QxoUt3MOV9jeTOx4JPPf5o0QJX6Y46E,0a85c6e3ddce1b830a2f7af2ad9db02c22314304,"L'Ebauchoir","+33 1 43 42 49 31",8MomckYFnkEcGGtCRpW9Bw,"L'Ebauchoir",1
605,CnRwAAAAT_IJhrP-X9ru8omf45JzK_5GK3jKgbMit9yd3KfHLdrIwOxRycGEjCGa7Fb8H7F4x7nuanWUHNbSDR7tjTNFWQgKM0m5CLfjFuYf9yYrGExsrgU2yMIcaBjuQ0Evgd-xvzKFJlf4EhJ3ZpPOAvRsWhIQbajhmV3HNaEIPLT2vthhRBoU9XIXkitBoObHt25G77VoAb94IFo,4b1f8ef9aa92f35cba5efd2c8a0bb3bdc75a3591,"Le Chardenoux","+33 1 43 71 49 52",-fHCCl6XF57oXZ_hpArvoQ,"Restaurant Chardenoux",1
607,CoQBdAAAAP2wVilLgkRwkYsz7dokRtr41HxY7oOMmzaHuZ4GvPGKATgm0kf9VvC4Er7HoqdkgylUtRPf44jGGM6C2FcCHUGtoMfcdTPvD-COXXmcR4qRaQPmxNFi9R1ZKDjaHXzJyDFVjcyyKTCglByQEiIi6mAMTmHjn4VyTuP7UOVR9_9_EhC3EfNL1yqwVnj0vV9zWrMiGhTksShP8vCETUgG1xpqsWTf202EXQ,6ce7d2b7df86089dcfb4c4cda38544a7b0bc2580,"Cosy Hotel Paris","+33 1 43 43 10 02",xXssTphSx4rmUrgLqntOdw,"Le Cosy",1
612,CoQBcQAAAM8hn-4_S5pWmxBS1kynxz0XDwVrif3efsN9YtMe7OZkvAebgwTH5402tUClKaMDsQsFCa1Z8JtM-C1x0oqJyJt1mC75FD3gnmvcWQYCmbCMtcdSUAGTeurAc4GCkqszTj0pBvMP5Va6sONYJJ6iylP8ShfijUORS1pEW4ey6-gtEhAK7utZdtGg4qUYyundnPXyGhSLrWUi4ow3E0zelzgskw0b4Idkig,f658674156ef66a40be0e0c3525dad5907ef3769,"Le Janissaire","+33 1 43 40 37 37",IEOskVEKhQZ8FwzicoaIpw,"Le Janissaire",1
619,CoQBdAAAAFtt311iespBgM3JIsA5oKKFL69Ayuq9hyfrSGPbUBZczRJP0i2KjFF5yd2CEzca7P-0HKknk6670D_B0575P119IZkAu4cvtfo5U5brw0S8KZ1Y57NpXckOdM2YmZEaCzYIk0AidT9tWk_o7sgpsso_toYbvAYuAjqw_UX3FT22EhCzT42x7e16BAkiqeTtAXzSGhTlcpg-5b3EPNPH04f0_mercLDLwg,1c8d4c1eb67728319f42b1a8f6ee91e79202db51,"Bistrot Paul Bert","+33 1 43 72 24 01",YVDmrnFelulQfS2FERLq1A,"Bistro Paul Bert",1
620,CnRvAAAAHO7ktln_lZhlg-ZleGnR087WWw1RTusUkP-vCEpADShI4HMD28yjR7M9kcDAxq5YsbNU3PzjbFfKY2Ih6es66HgN9cw0pwJoEAv0juAuftYC2uMuTO4wGeHfCbfrUsKeMqd_pfS3-QBUnTZA6PYhgBIQIPDcVuZlzJizj27lxDCqzhoUzLUkyDoBWcBJixyJfXzH1rSzhn4,b065bc5d5d06bfb298cfd06c744439c21e57e5ea,"Le Porte-Pot","+33 1 43 25 24 24",MfmIKDTvTNfpdID38qWVag,"Le Porte Pot",1
622,CoQBeQAAAJG114wNXG6OfE7LbvzXIP7mekdAzXn-TzdJBzdiI8NY-kHEzB5IXkaplls5Nd2yDxH_RQJF3aaqk5dTFm2LWn_pSa8XxF6Xd2qcpByQYIZzL9w7Eqdwhsfr18YpqlZowAglxtOhA_Q7vdusygUn_mpL7ZlleQbI87e6CtTvpcbEEhBeeI_yvtNd1DTkXGtvpWuzGhQ-fQ_TsNOX9PHT6m2EqyiWPXgpLQ,8af9e3428e73337e7cddc6ecc83be4b54761ab8b,"Les pères populaires","+33 1 43 48 49 22",_8vPU0nyEQ_cOtQyhc2P7w,"Les Pères Populaires",1
623,CnRuAAAA7JKJY-JPb8PRcS75yj9fs1NCqSok4M7UXKf7TyMjNWYUcfW-OeGELqSfktwEhK0ex9kIrq3ZMmKWGJsE5Ph6D0bPlsxMnrej6P6eyJh0zCcqnBvwhQf79OF1lIYC3us0qENPMNfzCnkv-nTmfYiZzRIQHl1wypg4b8AZ61rukQRAeBoUtpryb_g8nR7GBswqRb7eQx-U64w,b0d15bc35660cab4dd2e91a5b664e9c9880751e0,"Au Bon Coin","+33 1 43 31 55 57",7L09RHijljTpXUFxsE57CQ,"Au Bon Coin",1
630,CoQBeAAAACOeXkfWqloMjtBUM8BbWlEcKGIBq6opLaMS2xtXJH_UaeM27ewOfqCuyNA6E5fTnDF-aG6VZji0qncNy0uHaGEjDvqlflemdUTJssnHBZQbkjbnjuSMIpmMZ6jPwIxxMaMU8e2vHeCIrKwjAcHb8SYl6FKx-rNBO4ysjBTJs45EEhBkIT9p4TTMRweZNtWvVGwtGhSqOx8q_edTQpej9TP49Ej7t8hSrA,f66e4d221c5b75750ebaf64c8c290515f36a52e8,"Restaurant LE VERGER","+33 1 48 71 17 43",duzmW_H3MOhv1wHdyC-ksw,"Le Ver",1
632,CoQBfAAAAGber2S0K3u7u7cJklXxCOasQklP5XyaxIFA5maL_6yhiOSWSNfP8tlCHOUYWNL7lnX6jGbIJEOrw35ns4fn8LFC7rjFje92vCW9Luu3GizakHzRg_AnKegsltT8fT5UMnMd422f_XQW9GgJ4CITKWKLoanKwtXHwZz357vyXu0xEhDQ-oc7SVCcxCRfmeyaw5WwGhS9naRVn7U71-GeAZlw0xDJiWWuwA,ea57c798db6b93393d735384fe974c5759c4f695,"Quai 38 - La Lucha Grande","+33 7 70 57 32 11",SiiYK4I7szdedJN41LHs-Q,"La Lucha Grande",1
639,CnRvAAAAp-TDBa-tcHECgnvX_JPEiDeH2or890sC-Dskxb7e6SxxHMqY74xinTp7dJza4eU1mVs-rYy9G8Cyl6jrQ27vG_HWRmJnYrsynQTjmZA4QfU8n0nNZ11jv-lbMHmNAOmUM0vV0NXGW6SIh1MRCkI2XRIQl-p0RkB9MaRAJAuzeaHZUhoUwD8V2uzDcmY_OXcrckKKRToTQJY,dffb701aa76c9f22af135be948040a57ec21638a,"Melting Pot","+33 1 43 70 07 83",0YKpVOyeMp3zuTenrBI5Hw,"Le Melting Pot",1
648,CoQBdgAAADqqd2CGmVwPO1t7H4a9JCPQwokhxj5zJdjMWNNYKbh4EtG_D6oPGPUt60PHvD8ezTOcwi5yXJj5VjYyTojxlRZcDd3rOzxHGltf_Peutz47-CBLmgLmgAOIFke81xB28hW1h0W3xjwUVTisfKW641u3nFa-iyip72Pbc1t7ZmO5EhDsVKYR37eSdDdeaY4w96NoGhQDrfyL1ksVtyt0bsUs1ibGXWfjBA,052927a5319ad6f57c4867e1ba28049a0dcdad40,"Les mondes Bohèmes","+33 1 43 48 69 38",kz8ndp8VT2GEsxjtmiQ-_Q,"Les Mondes Bohèmes",1
650,CoQBfQAAADbZuRpCbvYLhP0YofsGgzeBjDweT0ZXmR5rI2hIAidntjdcjg3FZOE4f3PHHGhs_d_aAMfrjGkosQaCb-1TV1dxG_mMcv-BlGuwqlLHNrVJiGH1eITm2z0bR6ICFtQOV-Ujf1GkUPGJ5OCzhNlSVi_PN60ZK2NYl5wfFIXRjIJ2EhCH5gem2Snst7hlgLnwPSIpGhSuUli4ArpsF3Km6JecV68J5PsFgw,158f7aa63734fc16e6fbae95ead8baeed9d63014,"Chalet des Iles Daumesnil","+33 1 43 07 00 10",TvTi5qXFXiSzkVop6wSk2w,"Le Chalet des îles Daumesnil",1
654,CnRwAAAATGlxUIU1bhzOez78ITIX7LgDUCV3SDIaaAylzAnRWDXF3CL0rFYIlFJvKOTGZl4yoKxI1Lk79RnNzEdv1jCM1qbKQoCYDohdB9YZjtdvcMHZ_szItLQp53MSxzYt-_9RI75Qq3uXJCWJK788-MfnehIQDr8wu8hEM4A0zOpLkR1-AhoU3lBHMvlcaAg1RIm_W42_g6IsQjk,88d23ad1c27b6403b376c26eea590b7b588abcbd,"Le Bar Belge","+33 1 43 68 20 50",c0969F1bvTosPA5Qy1-paA,"Le Bar Belge",1
655,CnRqAAAAQIQgFnsF6UpQ4TBeU0L_vKdiMvJ6vXIlgr9h4G5DPgNY_8T8pvX1S3wu4cjiLFd1VPRw4cX8eqksWqkQYG0QaVxWm7aqilxn1drj0tTXfdy9PKtolEYsfEnyEHb45L3KzGrU-twFfGpH5E9NAZyjIRIQnrprMFNcY88Z9YxH50Zq3BoUeLmKn1iKea217SCMOtq5OAZciE4,b6e4eec6d42731867b05343f2798689b31d60de4,robata,"+33 1 43 07 68 79",02MHm4-7KrjAtdiUQNSOiw,Robata,1
659,CoQBeQAAAIZ2vrIRkWyke8kAZghH0JmGGANlHf-5PbncEzK7cnZp2em981QQ85WsYh35695jMH-lSL2tVqy-ryM0rtzeXQgvWrOzYPEV8S_LCfKeCQSkK57SGNsvykx7PIlu0COG2DBnGH3AkcQ-YcVkPifyS40ibzfWYqcKFpAPzFTcpg5qEhCwotigsEOLALKGwHM2TstzGhTXDzqNaO7KCt6AD_FdwplMoVdrsw,634a120f85efbaa0ce4df6b038fed1de246f77a6,"Restaurant l'amourette","+33 1 48 59 99 94",dcmvxI1w2OLu-blT71Tn2A,"L'Amourette",1
664,CnRrAAAA7Y6kPKNTF-cC_yMcc8wtP_ZGMu6WFT1KtEGAcTvn0C4c8cyfickkvKCopT4jbmVhNMgK5fXz888IL0RawZd1i3T6vhX85F8Oo7SVf3BSyeij_m9SDqR2I58djEIqXkKO32cWF8NSu_Cj48AZobpRihIQDE9pWZFD8niYyIjFAbYmJxoUlcEwagTQEqTH_X6Wk6aAjx8raJs,58a2c74a38a7696e0536db6696d686800558a9cd,"Le Patio","+33 1 43 72 26 60",qp0sFz3gwwcdA5xe33HV6g,"Le Patio",1
670,CnRvAAAAngBSkpBxcx39NmQid-wocf-YG7LTe3Zeks8_LGYcYFbC0IgsOoqCs0kBujyoYtP2DlellglKSPDFa8LgQHtomN5e1V7YmF4FhhyT__OFi1EVcgX_MH2LOAg2ql9vSqUuTyzqNhrhLaEsY5rsVCdz0hIQYgsGh3kAzCJ3qLdaL0q2IhoUO5jcWVRkyugO4Ios5Nl_XgYWXRQ,8931521f0453f1e10ebf6d6bd3ca63d79923a4c7,"La Bourgogne","+33 1 43 75 12 75",zDOxd3Zmm_qtqgwk-cyUvw,"La Bourgogne",1
675,CoQBcQAAABC4vMRG8qMPiDSwKYE65o4XYotIGPo3vWN8pFMqa52lFINUyLHkI8g5NKtMCNRWlISc-8RoZihRX3fyG5siCXcoWdFcXwNJhV51NTTqRIC-RzfGzhxxKj9h3eMd1E5xu5DqBz3kvSkbeyERXsQnEZ633ZNXDLi0mYGWwOrdddB-EhBlVuFP9OprdMO5l8lvOxfNGhT2SanXSnwOPdGBeZjTOB5-JEbT0A,7fc4081778d8f636db6593fc61e352f8f5b26b1f,"Jardin d'Ohé","+33 1 48 83 08 26",jNBcG31-5WvMMVcWxvYR7g,"Restaurant Le Jardin D'Ohe",1
677,CoQBcQAAACnxI9YXTSd2Qw6QKBAf0ZYT9GDOp5VzEp7pwN4fNywMlvFrAuhwMSE-GOYoFbjsrQkCT2lq1KmNdEu5jvtX92xHOKd6HxY8hhDv15seoqqzz2XeP_I-DO3lUU6RZ0XF93xS7sOZi3Iw2hWZkeIsQ7Gmhfzx9WJqmcPIYilxR79bEhCHkeqeUtEb8zqr61kFQqrjGhT66-TJ_zOU4K7V-DwiUCP21Z5lcA,de4c3f6c81759a0b1c38464aae8a8b0d45ed9bb2,"LA SALAMANDRE","+33 1 48 75 52 57",iKupecqS2hRTDYUHqdBr-A,"La Salamandre",1
679,CoQBdAAAABQM2vTHA3BvsjNagN0hV28NejlnRx3gxQ4AitwsbgM7-cariYB0QMBo0ZNcFzovSFamUJ0Ri-KXCZpsL0vQJx_QLgb7q35NTrpbe4FpeZA6yxgfq-N6baf3kC-6MNe6URJsIQnEu0oH6VREpzVKRH5OGQV6i6BkQ2DE58UDKVBvEhDaYCb-bBlxdaC5nSyf5kiZGhTWtbseRXwMYzc9wlQS_g6q91iCrQ,275ef30aaaf999d0848558dc5cb95e5bfe419510,"Le Vingtième Art","+33 1 43 67 22 29",voopJF1qAApg2cb5U-Fhng,"Le 20ème Art",1
681,CoQBcwAAAGmOorMtLpKB4jO8o73F_t0SkWbkjAP7pSwP8PbihTUs-Z-_OV7bnoDdKKIfnsBdZLiFfRv0J_pUzLFBV90Kh7Bo4q9VXqk2dwjPgSituIDCxnZqod1lXFBw2hmnBcctFScJJaA2ZzFk4c--hGebSI2JvDq_Fph_5AgZeHlMsdLKEhAg47WP4c0V8dzCOYqGjKpIGhTwKwXWjR0hdzSGBpYTS09q_zRb_A,2f9d5ec4a76836ad88bc7c6a32d2046dbefa516d,"Palais d'Archana","+33 1 44 64 99 92",0y7voMvF4PwYc2UoZpwu2g,"Palais d'Archana",1
686,CoQBdQAAALzFkWffmnAPU5p_sgpMGKcf_MkKVgAs73K2nnvg2ZTS47Q8h_lIzcwZn-h8vi83lEBcqHw1l6E7fO6Qs3yK3vYGPmxknYLahDvyLYWxDnod_JFBYqTj7A7Z50CnDgW5MhScZ3Y9Ayc-MNWi9Z83DPFkchBpFBYU46sJ0mYqgHN2EhD8C3wVz6vgD_uBxRkamEmSGhSFvMUiVo1WvbgkH-wXa0a0R07Z8A,5c1d9969b0f20f01888c73d9872c07e4a73907b2,"La Table des Troys","+33 1 43 28 26 36",4wm-Vp1AMRJ__n4R5KedxQ,"La Table des Troys",1
